-0.4955534274802826,0.1904833482791524,0.22986169202596052,0.2026720259604188,0.45039918055587835,-0.20092202501462103,-0.39383606784606384,0.25196845175326105,0.004427764868360254,-0.01983774500159354
0.48583432599757576,0.42223881458875934,0.2936608290317758,-0.27573232070552345,0.24061924001707738,0.18086479678126866,0.13797302895330812,-0.3928646973019376,0.3068781232940756,0.10623714532479107
-0.4627977534836566,-0.3838565127700958,0.32524539818594744,-0.42444569535712484,0.11608737973262306,-0.433134642601154,0.19227525826075587,-0.1343160665361488,-0.21185583065289748,-0.4657543114819678
0.239057330785012,0.04030516154726271,-0.3388858416147862,-0.30046521942721216,-0.19396262718707313,0.1416591780524632,0.3899436558358854,0.05716182117060509,-0.24513402938148499,-0.20885623133869358
0.10699649055549071,-0.16609866147710084,0.01127864476016105,-0.17601782392211243,-0.4514084183235315,0.36090507815324385,-0.36317280315335826,-0.08383231592746969,0.39139271244816937,0.4122911825843664
0.26665942503965456,0.12207487419471427,-0.21639040522715947,0.38169379611487486,-0.3444663056971848,0.29902175187575125,-0.06891281769897543,0.03130432461190882,0.3310242084506775,-0.3208603083880162
-0.23073182186025673,0.08718101910211343,0.312147822647011,-0.24972255816748082,-0.22718928732001617,-0.2797809928770627,-0.052897223004877654,0.402134733056009,0.18358880490049298,0.15661884716433994
-0.13315056694572058,0.38824485151976657,-0.4736992257922601,-0.0005461552595994167,-0.036617045858107655,-0.2650863077869353,0.16288077874440654,0.26557598777907754,-0.11670679026441845,-0.02127404010015832
-0.34353393970095836,-0.4734111675408843,-0.22538621584266327,-0.2804110488741378,-0.3519119760113983,-0.32335740786769374,-0.18840486027767264,-0.19251812520224823,-0.023395782225775888,0.24843875924112058
0.046855185573774896,0.15627419463239928,-0.4713129147046303,-0.03568853039433249,-0.13747495476580804,0.09018144038414741,0.1701184694766753,0.18295451738968446,-0.16579552593655997,-0.4863001482806953
