-0.014192056789685825,0.43024300692325423,0.15865332808326338,0.13928926283861187,-0.4022691976471754
-0.03700931070876886,0.4301533869995455,-0.15429177032058436,-0.11373839676691022,0.21791018936694864
-0.14548595559076427,-0.04923518934807991,-0.13828004036755692,0.3378146306035057,-0.005316723232654974
0.4757726083800184,-0.38581338216885225,-0.27866168295962623,-0.49633340411175914,0.27790041110029007
0.29504202567113497,0.4142657873422295,-0.19007686580857117,0.18188493842074724,0.2448286935509964
0.2470226540915721,-0.1969331753421265,0.09566692404076649,-0.38262207801646764,-0.42345468817831455
0.3313170284181499,0.4837627568690682,-0.16226052590615547,-0.06316636615332205,-0.4777866520489559
-0.3282839997166819,0.19294295599062206,-0.14166704424864102,0.04510308159716914,0.3150217399272971
-0.49888511758645115,0.2086168296408194,-0.13795105383582926,-0.3351347747529335,0.283286146555551
-0.0573974351435259,-0.2544430354591211,-0.35817175045762584,0.0420953896148483,0.258274873371098
